#RawFactor(z),ParFactor(c),dz/dc
IndexCurve/EUR-EURIBOR-6M/13,IndexCurve/EUR-EURIBOR-6M/10,-0.008213611913
IndexCurve/EUR-EURIBOR-6M/14,IndexCurve/EUR-EURIBOR-6M/10,-0.006568886186
IndexCurve/EUR-EURIBOR-6M/15,IndexCurve/EUR-EURIBOR-6M/10,-0.005472766888
IndexCurve/EUR-EURIBOR-6M/0,IndexCurve/EUR-EURIBOR-6M/11,0.000000000000
IndexCurve/EUR-EURIBOR-6M/1,IndexCurve/EUR-EURIBOR-6M/11,0.000000000000
IndexCurve/EUR-EURIBOR-6M/2,IndexCurve/EUR-EURIBOR-6M/11,0.000000000000
IndexCurve/EUR-EURIBOR-6M/3,IndexCurve/EUR-EURIBOR-6M/11,0.000000000000
IndexCurve/EUR-EURIBOR-6M/4,IndexCurve/EUR-EURIBOR-6M/11,0.000000000000
IndexCurve/EUR-EURIBOR-6M/5,IndexCurve/EUR-EURIBOR-6M/11,0.000000000006
IndexCurve/EUR-EURIBOR-6M/6,IndexCurve/EUR-EURIBOR-6M/11,-0.000000000261
IndexCurve/EUR-EURIBOR-6M/7,IndexCurve/EUR-EURIBOR-6M/11,0.000000015725
IndexCurve/EUR-EURIBOR-6M/8,IndexCurve/EUR-EURIBOR-6M/11,-0.000000705417
IndexCurve/EUR-EURIBOR-6M/9,IndexCurve/EUR-EURIBOR-6M/11,0.000040724124
IndexCurve/EUR-EURIBOR-6M/10,IndexCurve/EUR-EURIBOR-6M/11,-0.005283467221
IndexCurve/EUR-EURIBOR-6M/11,IndexCurve/EUR-EURIBOR-6M/11,1.014447413858
IndexCurve/EUR-EURIBOR-6M/12,IndexCurve/EUR-EURIBOR-6M/11,-0.038560275242
IndexCurve/EUR-EURIBOR-6M/13,IndexCurve/EUR-EURIBOR-6M/11,-0.028916513099
IndexCurve/EUR-EURIBOR-6M/14,IndexCurve/EUR-EURIBOR-6M/11,-0.023126157587
IndexCurve/EUR-EURIBOR-6M/15,IndexCurve/EUR-EURIBOR-6M/11,-0.019267203892
IndexCurve/EUR-EURIBOR-6M/0,IndexCurve/EUR-EURIBOR-6M/12,0.000000000000
IndexCurve/EUR-EURIBOR-6M/1,IndexCurve/EUR-EURIBOR-6M/12,0.000000000000
IndexCurve/EUR-EURIBOR-6M/2,IndexCurve/EUR-EURIBOR-6M/12,0.000000000000
IndexCurve/EUR-EURIBOR-6M/3,IndexCurve/EUR-EURIBOR-6M/12,0.000000000000
IndexCurve/EUR-EURIBOR-6M/4,IndexCurve/EUR-EURIBOR-6M/12,0.000000000000
IndexCurve/EUR-EURIBOR-6M/5,IndexCurve/EUR-EURIBOR-6M/12,0.000000000000
IndexCurve/EUR-EURIBOR-6M/6,IndexCurve/EUR-EURIBOR-6M/12,0.000000000001
IndexCurve/EUR-EURIBOR-6M/7,IndexCurve/EUR-EURIBOR-6M/12,-0.000000000053
IndexCurve/EUR-EURIBOR-6M/8,IndexCurve/EUR-EURIBOR-6M/12,0.000000002357
IndexCurve/EUR-EURIBOR-6M/9,IndexCurve/EUR-EURIBOR-6M/12,-0.000000136095
IndexCurve/EUR-EURIBOR-6M/10,IndexCurve/EUR-EURIBOR-6M/12,0.000017656680
IndexCurve/EUR-EURIBOR-6M/11,IndexCurve/EUR-EURIBOR-6M/12,-0.003390155033
IndexCurve/EUR-EURIBOR-6M/12,IndexCurve/EUR-EURIBOR-6M/12,1.045546313609
IndexCurve/EUR-EURIBOR-6M/13,IndexCurve/EUR-EURIBOR-6M/12,-0.059710810245
IndexCurve/EUR-EURIBOR-6M/14,IndexCurve/EUR-EURIBOR-6M/12,-0.047754084408
IndexCurve/EUR-EURIBOR-6M/15,IndexCurve/EUR-EURIBOR-6M/12,-0.039785583815
IndexCurve/EUR-EURIBOR-6M/0,IndexCurve/EUR-EURIBOR-6M/13,0.000000000000
IndexCurve/EUR-EURIBOR-6M/1,IndexCurve/EUR-EURIBOR-6M/13,0.000000000000
IndexCurve/EUR-EURIBOR-6M/2,IndexCurve/EUR-EURIBOR-6M/13,0.000000000000
IndexCurve/EUR-EURIBOR-6M/3,IndexCurve/EUR-EURIBOR-6M/13,0.000000000000
IndexCurve/EUR-EURIBOR-6M/4,IndexCurve/EUR-EURIBOR-6M/13,0.000000000000
IndexCurve/EUR-EURIBOR-6M/5,IndexCurve/EUR-EURIBOR-6M/13,0.000000000000
IndexCurve/EUR-EURIBOR-6M/6,IndexCurve/EUR-EURIBOR-6M/13,0.000000000000
IndexCurve/EUR-EURIBOR-6M/7,IndexCurve/EUR-EURIBOR-6M/13,0.000000000000
IndexCurve/EUR-EURIBOR-6M/8,IndexCurve/EUR-EURIBOR-6M/13,-0.000000000009
IndexCurve/EUR-EURIBOR-6M/9,IndexCurve/EUR-EURIBOR-6M/13,0.000000000503
IndexCurve/EUR-EURIBOR-6M/10,IndexCurve/EUR-EURIBOR-6M/13,-0.000000065266
IndexCurve/EUR-EURIBOR-6M/11,IndexCurve/EUR-EURIBOR-6M/13,0.000012531317
IndexCurve/EUR-EURIBOR-6M/12,IndexCurve/EUR-EURIBOR-6M/13,-0.003864741185
IndexCurve/EUR-EURIBOR-6M/13,IndexCurve/EUR-EURIBOR-6M/13,1.092373012245
IndexCurve/EUR-EURIBOR-6M/14,IndexCurve/EUR-EURIBOR-6M/13,-0.059757565059
IndexCurve/EUR-EURIBOR-6M/15,IndexCurve/EUR-EURIBOR-6M/13,-0.049786099821
IndexCurve/EUR-EURIBOR-6M/0,IndexCurve/EUR-EURIBOR-6M/14,0.000000000000
IndexCurve/EUR-EURIBOR-6M/1,IndexCurve/EUR-EURIBOR-6M/14,0.000000000000
IndexCurve/EUR-EURIBOR-6M/2,IndexCurve/EUR-EURIBOR-6M/14,0.000000000000
IndexCurve/EUR-EURIBOR-6M/3,IndexCurve/EUR-EURIBOR-6M/14,0.000000000000
IndexCurve/EUR-EURIBOR-6M/4,IndexCurve/EUR-EURIBOR-6M/14,0.000000000000
IndexCurve/EUR-EURIBOR-6M/5,IndexCurve/EUR-EURIBOR-6M/14,0.000000000000
IndexCurve/EUR-EURIBOR-6M/6,IndexCurve/EUR-EURIBOR-6M/14,0.000000000000
IndexCurve/EUR-EURIBOR-6M/7,IndexCurve/EUR-EURIBOR-6M/14,0.000000000000
IndexCurve/EUR-EURIBOR-6M/8,IndexCurve/EUR-EURIBOR-6M/14,0.000000000000
IndexCurve/EUR-EURIBOR-6M/9,IndexCurve/EUR-EURIBOR-6M/14,-0.000000000002
IndexCurve/EUR-EURIBOR-6M/10,IndexCurve/EUR-EURIBOR-6M/14,0.000000000270
IndexCurve/EUR-EURIBOR-6M/11,IndexCurve/EUR-EURIBOR-6M/14,-0.000000051795
IndexCurve/EUR-EURIBOR-6M/12,IndexCurve/EUR-EURIBOR-6M/14,0.000015973810
IndexCurve/EUR-EURIBOR-6M/13,IndexCurve/EUR-EURIBOR-6M/14,-0.004515013673
IndexCurve/EUR-EURIBOR-6M/14,IndexCurve/EUR-EURIBOR-6M/14,1.132172732302
IndexCurve/EUR-EURIBOR-6M/15,IndexCurve/EUR-EURIBOR-6M/14,-0.055676780021
IndexCurve/EUR-EURIBOR-6M/0,IndexCurve/EUR-EURIBOR-6M/15,0.000000000000
IndexCurve/EUR-EURIBOR-6M/1,IndexCurve/EUR-EURIBOR-6M/15,0.000000000000
IndexCurve/EUR-EURIBOR-6M/2,IndexCurve/EUR-EURIBOR-6M/15,0.000000000000
IndexCurve/EUR-EURIBOR-6M/3,IndexCurve/EUR-EURIBOR-6M/15,0.000000000000
IndexCurve/EUR-EURIBOR-6M/4,IndexCurve/EUR-EURIBOR-6M/15,0.000000000000
IndexCurve/EUR-EURIBOR-6M/5,IndexCurve/EUR-EURIBOR-6M/15,0.000000000000
IndexCurve/EUR-EURIBOR-6M/6,IndexCurve/EUR-EURIBOR-6M/15,0.000000000000
IndexCurve/EUR-EURIBOR-6M/7,IndexCurve/EUR-EURIBOR-6M/15,0.000000000000
IndexCurve/EUR-EURIBOR-6M/8,IndexCurve/EUR-EURIBOR-6M/15,0.000000000000
IndexCurve/EUR-EURIBOR-6M/9,IndexCurve/EUR-EURIBOR-6M/15,0.000000000000
IndexCurve/EUR-EURIBOR-6M/10,IndexCurve/EUR-EURIBOR-6M/15,-0.000000000001
IndexCurve/EUR-EURIBOR-6M/11,IndexCurve/EUR-EURIBOR-6M/15,0.000000000204
IndexCurve/EUR-EURIBOR-6M/12,IndexCurve/EUR-EURIBOR-6M/15,-0.000000063026
IndexCurve/EUR-EURIBOR-6M/13,IndexCurve/EUR-EURIBOR-6M/15,0.000017814312
IndexCurve/EUR-EURIBOR-6M/14,IndexCurve/EUR-EURIBOR-6M/15,-0.004467069268
IndexCurve/EUR-EURIBOR-6M/15,IndexCurve/EUR-EURIBOR-6M/15,1.160325916500
IndexCurve/GBP-LIBOR-3M/0,IndexCurve/GBP-LIBOR-3M/0,0.999769939943
IndexCurve/GBP-LIBOR-3M/1,IndexCurve/GBP-LIBOR-3M/1,1.104633857190
IndexCurve/GBP-LIBOR-3M/1,IndexCurve/GBP-LIBOR-3M/2,-0.105025977074
IndexCurve/GBP-LIBOR-3M/2,IndexCurve/GBP-LIBOR-3M/2,0.998333692198
IndexCurve/GBP-LIBOR-3M/4,IndexCurve/GBP-LIBOR-3M/2,0.000010808219
IndexCurve/GBP-LIBOR-3M/5,IndexCurve/GBP-LIBOR-3M/2,-0.000364125940
IndexCurve/GBP-LIBOR-3M/6,IndexCurve/GBP-LIBOR-3M/2,-0.000182305196
IndexCurve/GBP-LIBOR-3M/7,IndexCurve/GBP-LIBOR-3M/2,-0.000121584635
IndexCurve/GBP-LIBOR-3M/8,IndexCurve/GBP-LIBOR-3M/2,-0.000091201294
IndexCurve/GBP-LIBOR-3M/9,IndexCurve/GBP-LIBOR-3M/2,-0.000072922871
IndexCurve/GBP-LIBOR-3M/10,IndexCurve/GBP-LIBOR-3M/2,-0.000052100156
IndexCurve/GBP-LIBOR-3M/11,IndexCurve/GBP-LIBOR-3M/2,-0.000036466099
IndexCurve/GBP-LIBOR-3M/12,IndexCurve/GBP-LIBOR-3M/2,-0.000024311430
IndexCurve/GBP-LIBOR-3M/13,IndexCurve/GBP-LIBOR-3M/2,-0.000018232808
IndexCurve/GBP-LIBOR-3M/14,IndexCurve/GBP-LIBOR-3M/2,-0.000014583406
IndexCurve/GBP-LIBOR-3M/15,IndexCurve/GBP-LIBOR-3M/2,-0.000012151609
IndexCurve/GBP-LIBOR-3M/3,IndexCurve/GBP-LIBOR-3M/3,0.996381679993
IndexCurve/GBP-LIBOR-3M/4,IndexCurve/GBP-LIBOR-3M/3,0.000023654886
IndexCurve/GBP-LIBOR-3M/5,IndexCurve/GBP-LIBOR-3M/3,-0.000796926608
IndexCurve/GBP-LIBOR-3M/6,IndexCurve/GBP-LIBOR-3M/3,-0.000398993441
IndexCurve/GBP-LIBOR-3M/7,IndexCurve/GBP-LIBOR-3M/3,-0.000266100324
IndexCurve/GBP-LIBOR-3M/8,IndexCurve/GBP-LIBOR-3M/3,-0.000199603296
IndexCurve/GBP-LIBOR-3M/9,IndexCurve/GBP-LIBOR-3M/3,-0.000159599112
IndexCurve/GBP-LIBOR-3M/10,IndexCurve/GBP-LIBOR-3M/3,-0.000114026483
IndexCurve/GBP-LIBOR-3M/11,IndexCurve/GBP-LIBOR-3M/3,-0.000079809763
IndexCurve/GBP-LIBOR-3M/12,IndexCurve/GBP-LIBOR-3M/3,-0.000053208035
IndexCurve/GBP-LIBOR-3M/13,IndexCurve/GBP-LIBOR-3M/3,-0.000039904352
IndexCurve/GBP-LIBOR-3M/14,IndexCurve/GBP-LIBOR-3M/3,-0.000031917265
IndexCurve/GBP-LIBOR-3M/15,IndexCurve/GBP-LIBOR-3M/3,-0.000026595031
IndexCurve/GBP-LIBOR-3M/4,IndexCurve/GBP-LIBOR-3M/4,1.023953063583
IndexCurve/GBP-LIBOR-3M/5,IndexCurve/GBP-LIBOR-3M/4,-0.001467701332
IndexCurve/GBP-LIBOR-3M/6,IndexCurve/GBP-LIBOR-3M/4,-0.000734827019
IndexCurve/GBP-LIBOR-3M/7,IndexCurve/GBP-LIBOR-3M/4,-0.000490077500
IndexCurve/GBP-LIBOR-3M/8,IndexCurve/GBP-LIBOR-3M/4,-0.000367609790
IndexCurve/GBP-LIBOR-3M/9,IndexCurve/GBP-LIBOR-3M/4,-0.000293934004
IndexCurve/GBP-LIBOR-3M/10,IndexCurve/GBP-LIBOR-3M/4,-0.000210002802
IndexCurve/GBP-LIBOR-3M/11,IndexCurve/GBP-LIBOR-3M/4,-0.000146985800
IndexCurve/GBP-LIBOR-3M/12,IndexCurve/GBP-LIBOR-3M/4,-0.000097993345
IndexCurve/GBP-LIBOR-3M/13,IndexCurve/GBP-LIBOR-3M/4,-0.000073491925
IndexCurve/GBP-LIBOR-3M/14,IndexCurve/GBP-LIBOR-3M/4,-0.000058782091
IndexCurve/GBP-LIBOR-3M/15,IndexCurve/GBP-LIBOR-3M/4,-0.000048980122
IndexCurve/GBP-LIBOR-3M/4,IndexCurve/GBP-LIBOR-3M/5,-0.029786804387
IndexCurve/GBP-LIBOR-3M/5,IndexCurve/GBP-LIBOR-3M/5,1.003509244986
IndexCurve/GBP-LIBOR-3M/6,IndexCurve/GBP-LIBOR-3M/5,0.000299052353
IndexCurve/GBP-LIBOR-3M/7,IndexCurve/GBP-LIBOR-3M/5,0.000199446707
IndexCurve/GBP-LIBOR-3M/8,IndexCurve/GBP-LIBOR-3M/5,0.000149606057
IndexCurve/GBP-LIBOR-3M/9,IndexCurve/GBP-LIBOR-3M/5,0.000119622242
IndexCurve/GBP-LIBOR-3M/10,IndexCurve/GBP-LIBOR-3M/5,0.000085464783
IndexCurve/GBP-LIBOR-3M/11,IndexCurve/GBP-LIBOR-3M/5,0.000059818771
IndexCurve/GBP-LIBOR-3M/12,IndexCurve/GBP-LIBOR-3M/5,0.000039880325
IndexCurve/GBP-LIBOR-3M/13,IndexCurve/GBP-LIBOR-3M/5,0.000029908989
IndexCurve/GBP-LIBOR-3M/14,IndexCurve/GBP-LIBOR-3M/5,0.000023922532
IndexCurve/GBP-LIBOR-3M/15,IndexCurve/GBP-LIBOR-3M/5,0.000019933427
IndexCurve/GBP-LIBOR-3M/4,IndexCurve/GBP-LIBOR-3M/6,0.000162551323
IndexCurve/GBP-LIBOR-3M/5,IndexCurve/GBP-LIBOR-3M/6,-0.005476309338
IndexCurve/GBP-LIBOR-3M/6,IndexCurve/GBP-LIBOR-3M/6,0.998097662316
IndexCurve/GBP-LIBOR-3M/7,IndexCurve/GBP-LIBOR-3M/6,-0.000703754876
IndexCurve/GBP-LIBOR-3M/8,IndexCurve/GBP-LIBOR-3M/6,-0.000527890349
IndexCurve/GBP-LIBOR-3M/9,IndexCurve/GBP-LIBOR-3M/6,-0.000422091381
IndexCurve/GBP-LIBOR-3M/10,IndexCurve/GBP-LIBOR-3M/6,-0.000301565561
IndexCurve/GBP-LIBOR-3M/11,IndexCurve/GBP-LIBOR-3M/6,-0.000211072684
IndexCurve/GBP-LIBOR-3M/12,IndexCurve/GBP-LIBOR-3M/6,-0.000140719160
IndexCurve/GBP-LIBOR-3M/13,IndexCurve/GBP-LIBOR-3M/6,-0.000105534941
IndexCurve/GBP-LIBOR-3M/14,IndexCurve/GBP-LIBOR-3M/6,-0.000084411513
IndexCurve/GBP-LIBOR-3M/15,IndexCurve/GBP-LIBOR-3M/6,-0.000070335814
IndexCurve/GBP-LIBOR-3M/7,IndexCurve/GBP-LIBOR-3M/7,0.998279702406
IndexCurve/GBP-LIBOR-3M/8,IndexCurve/GBP-LIBOR-3M/7,-0.002713484581
IndexCurve/GBP-LIBOR-3M/9,IndexCurve/GBP-LIBOR-3M/7,-0.002169652195
IndexCurve/GBP-LIBOR-3M/10,IndexCurve/GBP-LIBOR-3M/7,-0.001550120213
IndexCurve/GBP-LIBOR-3M/11,IndexCurve/GBP-LIBOR-3M/7,-0.001084964853
IndexCurve/GBP-LIBOR-3M/12,IndexCurve/GBP-LIBOR-3M/7,-0.000723330654
IndexCurve/GBP-LIBOR-3M/13,IndexCurve/GBP-LIBOR-3M/7,-0.000542475226
IndexCurve/GBP-LIBOR-3M/14,IndexCurve/GBP-LIBOR-3M/7,-0.000433895673
IndexCurve/GBP-LIBOR-3M/15,IndexCurve/GBP-LIBOR-3M/7,-0.000361543163
IndexCurve/GBP-LIBOR-3M/8,IndexCurve/GBP-LIBOR-3M/8,1.000320288213
IndexCurve/GBP-LIBOR-3M/9,IndexCurve/GBP-LIBOR-3M/8,-0.004103957027
IndexCurve/GBP-LIBOR-3M/10,IndexCurve/GBP-LIBOR-3M/8,-0.002932095178
IndexCurve/GBP-LIBOR-3M/11,IndexCurve/GBP-LIBOR-3M/8,-0.002052240973
IndexCurve/GBP-LIBOR-3M/12,IndexCurve/GBP-LIBOR-3M/8,-0.001368199902
IndexCurve/GBP-LIBOR-3M/13,IndexCurve/GBP-LIBOR-3M/8,-0.001026106867
IndexCurve/GBP-LIBOR-3M/14,IndexCurve/GBP-LIBOR-3M/8,-0.000820725645
IndexCurve/GBP-LIBOR-3M/15,IndexCurve/GBP-LIBOR-3M/8,-0.000683868875
IndexCurve/GBP-LIBOR-3M/9,IndexCurve/GBP-LIBOR-3M/9,1.003120514516
IndexCurve/GBP-LIBOR-3M/10,IndexCurve/GBP-LIBOR-3M/9,-0.010306319518
IndexCurve/GBP-LIBOR-3M/11,IndexCurve/GBP-LIBOR-3M/9,-0.007213630497
IndexCurve/GBP-LIBOR-3M/12,IndexCurve/GBP-LIBOR-3M/9,-0.004809224973
IndexCurve/GBP-LIBOR-3M/13,IndexCurve/GBP-LIBOR-3M/9,-0.003606767377
IndexCurve/GBP-LIBOR-3M/14,IndexCurve/GBP-LIBOR-3M/9,-0.002884852032
IndexCurve/GBP-LIBOR-3M/15,IndexCurve/GBP-LIBOR-3M/9,-0.002403800254
IndexCurve/GBP-LIBOR-3M/10,IndexCurve/GBP-LIBOR-3M/10,1.011521723145
IndexCurve/GBP-LIBOR-3M/11,IndexCurve/GBP-LIBOR-3M/10,-0.025989916528
IndexCurve/GBP-LIBOR-3M/12,IndexCurve/GBP-LIBOR-3M/10,-0.017327108128
IndexCurve/GBP-LIBOR-3M/13,IndexCurve/GBP-LIBOR-3M/10,-0.012994785789
IndexCurve/GBP-LIBOR-3M/14,IndexCurve/GBP-LIBOR-3M/10,-0.010393804278
IndexCurve/GBP-LIBOR-3M/15,IndexCurve/GBP-LIBOR-3M/10,-0.008660627679
IndexCurve/GBP-LIBOR-3M/10,IndexCurve/GBP-LIBOR-3M/11,-0.001330339800
IndexCurve/GBP-LIBOR-3M/11,IndexCurve/GBP-LIBOR-3M/11,1.029653905921
IndexCurve/GBP-LIBOR-3M/12,IndexCurve/GBP-LIBOR-3M/11,-0.050896143258
IndexCurve/GBP-LIBOR-3M/13,IndexCurve/GBP-LIBOR-3M/11,-0.038170505674
IndexCurve/GBP-LIBOR-3M/14,IndexCurve/GBP-LIBOR-3M/11,-0.030530458263
IndexCurve/GBP-LIBOR-3M/15,IndexCurve/GBP-LIBOR-3M/11,-0.025439475752
IndexCurve/GBP-LIBOR-3M/12,IndexCurve/GBP-LIBOR-3M/12,1.066644916058
IndexCurve/GBP-LIBOR-3M/13,IndexCurve/GBP-LIBOR-3M/12,-0.082693096827
IndexCurve/GBP-LIBOR-3M/14,IndexCurve/GBP-LIBOR-3M/12,-0.066141595368
IndexCurve/GBP-LIBOR-3M/15,IndexCurve/GBP-LIBOR-3M/12,-0.055112422391
IndexCurve/GBP-LIBOR-3M/13,IndexCurve/GBP-LIBOR-3M/13,1.129428625462
IndexCurve/GBP-LIBOR-3M/14,IndexCurve/GBP-LIBOR-3M/13,-0.084364870076
IndexCurve/GBP-LIBOR-3M/15,IndexCurve/GBP-LIBOR-3M/13,-0.070296948973
IndexCurve/GBP-LIBOR-3M/14,IndexCurve/GBP-LIBOR-3M/14,1.185845176038
IndexCurve/GBP-LIBOR-3M/15,IndexCurve/GBP-LIBOR-3M/14,-0.075983889719
IndexCurve/GBP-LIBOR-3M/15,IndexCurve/GBP-LIBOR-3M/15,1.229098490291
IndexCurve/GBP-LIBOR-6M/0,IndexCurve/GBP-LIBOR-6M/0,0.999769939943
IndexCurve/GBP-LIBOR-6M/1,IndexCurve/GBP-LIBOR-6M/1,1.104633857190
IndexCurve/GBP-LIBOR-6M/1,IndexCurve/GBP-LIBOR-6M/2,-0.105025977074
IndexCurve/GBP-LIBOR-6M/2,IndexCurve/GBP-LIBOR-6M/2,0.998333692198
IndexCurve/GBP-LIBOR-6M/3,IndexCurve/GBP-LIBOR-6M/3,0.995534244094
IndexCurve/GBP-LIBOR-6M/4,IndexCurve/GBP-LIBOR-6M/3,0.000055597946
IndexCurve/GBP-LIBOR-6M/5,IndexCurve/GBP-LIBOR-6M/3,-0.001873079497
IndexCurve/GBP-LIBOR-6M/6,IndexCurve/GBP-LIBOR-6M/3,-0.000937750655
IndexCurve/GBP-LIBOR-6M/7,IndexCurve/GBP-LIBOR-6M/3,-0.000625374044
IndexCurve/GBP-LIBOR-6M/8,IndexCurve/GBP-LIBOR-6M/3,-0.000469055383
IndexCurve/GBP-LIBOR-6M/9,IndexCurve/GBP-LIBOR-6M/3,-0.000375005800
IndexCurve/GBP-LIBOR-6M/10,IndexCurve/GBP-LIBOR-6M/3,-0.000267904934
IndexCurve/GBP-LIBOR-6M/11,IndexCurve/GBP-LIBOR-6M/3,-0.000187499558
IndexCurve/GBP-LIBOR-6M/12,IndexCurve/GBP-LIBOR-6M/3,-0.000124995474
IndexCurve/GBP-LIBOR-6M/13,IndexCurve/GBP-LIBOR-6M/3,-0.000093734465
IndexCurve/GBP-LIBOR-6M/14,IndexCurve/GBP-LIBOR-6M/3,-0.000074964530
IndexCurve/GBP-LIBOR-6M/15,IndexCurve/GBP-LIBOR-6M/3,-0.000062455531
IndexCurve/GBP-LIBOR-6M/4,IndexCurve/GBP-LIBOR-6M/4,1.023575721202
IndexCurve/GBP-LIBOR-6M/4,IndexCurve/GBP-LIBOR-6M/5,-0.029771136480
IndexCurve/GBP-LIBOR-6M/5,IndexCurve/GBP-LIBOR-6M/5,1.002981397568
IndexCurve/GBP-LIBOR-6M/6,IndexCurve/GBP-LIBOR-6M/5,0.000402336143
IndexCurve/GBP-LIBOR-6M/7,IndexCurve/GBP-LIBOR-6M/5,0.000268312882
IndexCurve/GBP-LIBOR-6M/8,IndexCurve/GBP-LIBOR-6M/5,0.000201245323
IndexCurve/GBP-LIBOR-6M/9,IndexCurve/GBP-LIBOR-6M/5,0.000160893929
IndexCurve/GBP-LIBOR-6M/10,IndexCurve/GBP-LIBOR-6M/5,0.000114942962
IndexCurve/GBP-LIBOR-6M/11,IndexCurve/GBP-LIBOR-6M/5,0.000080445531
IndexCurve/GBP-LIBOR-6M/12,IndexCurve/GBP-LIBOR-6M/5,0.000053628538
IndexCurve/GBP-LIBOR-6M/13,IndexCurve/GBP-LIBOR-6M/5,0.000040216195
IndexCurve/GBP-LIBOR-6M/14,IndexCurve/GBP-LIBOR-6M/5,0.000032163070
IndexCurve/GBP-LIBOR-6M/15,IndexCurve/GBP-LIBOR-6M/5,0.000026796161
IndexCurve/GBP-LIBOR-6M/4,IndexCurve/GBP-LIBOR-6M/6,0.000162260402
IndexCurve/GBP-LIBOR-6M/5,IndexCurve/GBP-LIBOR-6M/6,-0.005466508293
IndexCurve/GBP-LIBOR-6M/6,IndexCurve/GBP-LIBOR-6M/6,0.996315068858
IndexCurve/GBP-LIBOR-6M/7,IndexCurve/GBP-LIBOR-6M/6,-0.000874915666
IndexCurve/GBP-LIBOR-6M/8,IndexCurve/GBP-LIBOR-6M/6,-0.000656221515
IndexCurve/GBP-LIBOR-6M/9,IndexCurve/GBP-LIBOR-6M/6,-0.000524643535
IndexCurve/GBP-LIBOR-6M/10,IndexCurve/GBP-LIBOR-6M/6,-0.000374806447
IndexCurve/GBP-LIBOR-6M/11,IndexCurve/GBP-LIBOR-6M/6,-0.000262317092
IndexCurve/GBP-LIBOR-6M/12,IndexCurve/GBP-LIBOR-6M/6,-0.000174872142
IndexCurve/GBP-LIBOR-6M/13,IndexCurve/GBP-LIBOR-6M/6,-0.000131137121
IndexCurve/GBP-LIBOR-6M/14,IndexCurve/GBP-LIBOR-6M/6,-0.000104877461
IndexCurve/GBP-LIBOR-6M/15,IndexCurve/GBP-LIBOR-6M/6,-0.000087377023
IndexCurve/GBP-LIBOR-6M/7,IndexCurve/GBP-LIBOR-6M/7,0.996729200543
IndexCurve/GBP-LIBOR-6M/8,IndexCurve/GBP-LIBOR-6M/7,-0.002493963599
IndexCurve/GBP-LIBOR-6M/9,IndexCurve/GBP-LIBOR-6M/7,-0.001993902744
IndexCurve/GBP-LIBOR-6M/10,IndexCurve/GBP-LIBOR-6M/7,-0.001424448320
IndexCurve/GBP-LIBOR-6M/11,IndexCurve/GBP-LIBOR-6M/7,-0.000996933602
IndexCurve/GBP-LIBOR-6M/12,IndexCurve/GBP-LIBOR-6M/7,-0.000664599904
IndexCurve/GBP-LIBOR-6M/13,IndexCurve/GBP-LIBOR-6M/7,-0.000498385375
IndexCurve/GBP-LIBOR-6M/14,IndexCurve/GBP-LIBOR-6M/7,-0.000398585787
IndexCurve/GBP-LIBOR-6M/15,IndexCurve/GBP-LIBOR-6M/7,-0.000332075542
IndexCurve/GBP-LIBOR-6M/8,IndexCurve/GBP-LIBOR-6M/8,0.998485531167
IndexCurve/GBP-LIBOR-6M/9,IndexCurve/GBP-LIBOR-6M/8,-0.004339874526
IndexCurve/GBP-LIBOR-6M/10,IndexCurve/GBP-LIBOR-6M/8,-0.003100415503
IndexCurve/GBP-LIBOR-6M/11,IndexCurve/GBP-LIBOR-6M/8,-0.002169898586
IndexCurve/GBP-LIBOR-6M/12,IndexCurve/GBP-LIBOR-6M/8,-0.001446550089
IndexCurve/GBP-LIBOR-6M/13,IndexCurve/GBP-LIBOR-6M/8,-0.001084772064
IndexCurve/GBP-LIBOR-6M/14,IndexCurve/GBP-LIBOR-6M/8,-0.000867550993
IndexCurve/GBP-LIBOR-6M/15,IndexCurve/GBP-LIBOR-6M/8,-0.000722786600
IndexCurve/GBP-LIBOR-6M/9,IndexCurve/GBP-LIBOR-6M/9,1.001640521299
IndexCurve/GBP-LIBOR-6M/10,IndexCurve/GBP-LIBOR-6M/9,-0.009756991648
IndexCurve/GBP-LIBOR-6M/11,IndexCurve/GBP-LIBOR-6M/9,-0.006828659694
IndexCurve/GBP-LIBOR-6M/12,IndexCurve/GBP-LIBOR-6M/9,-0.004552285694
IndexCurve/GBP-LIBOR-6M/13,IndexCurve/GBP-LIBOR-6M/9,-0.003413772109
IndexCurve/GBP-LIBOR-6M/14,IndexCurve/GBP-LIBOR-6M/9,-0.002730178513
IndexCurve/GBP-LIBOR-6M/15,IndexCurve/GBP-LIBOR-6M/9,-0.002274605715
IndexCurve/GBP-LIBOR-6M/10,IndexCurve/GBP-LIBOR-6M/10,1.009720128382
IndexCurve/GBP-LIBOR-6M/11,IndexCurve/GBP-LIBOR-6M/10,-0.026039671244
IndexCurve/GBP-LIBOR-6M/12,IndexCurve/GBP-LIBOR-6M/10,-0.017359193192
IndexCurve/GBP-LIBOR-6M/13,IndexCurve/GBP-LIBOR-6M/10,-0.013017708803
IndexCurve/GBP-LIBOR-6M/14,IndexCurve/GBP-LIBOR-6M/10,-0.010410967029
IndexCurve/GBP-LIBOR-6M/15,IndexCurve/GBP-LIBOR-6M/10,-0.008673735064
IndexCurve/GBP-LIBOR-6M/10,IndexCurve/GBP-LIBOR-6M/11,-0.001331052963
