#Type,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,418256.13,334611.06,1650956.38,0.00,572038.23,1076582.84,822629.97,963654.24
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,336845.47,351875.75,1374696.22,0.00,463046.52,1076582.84,816874.73,965461.70
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,316173.63,357656.13,1335396.24,0.00,436848.39,1076582.84,810894.24,967210.42
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,357245.56,267504.97,1347724.75,0.00,496060.98,1076582.84,806128.85,968865.91
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,332480.78,270597.44,1284717.81,0.00,464029.92,1076582.84,800916.35,970507.17
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,251703.94,287750.25,1040951.47,0.00,353086.09,1076582.84,794195.24,972099.17
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,231014.63,292894.53,996942.78,0.00,325753.68,1076582.84,787112.93,973678.85
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,268721.91,200305.36,1044647.31,0.00,380753.54,1076582.84,781496.04,975101.23
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,245066.67,203359.63,977993.16,0.00,349008.75,1076582.84,775265.50,976563.21
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,166158.11,221420.33,737508.19,0.00,237866.27,1076582.84,767470.01,978014.09
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,147982.73,228929.78,691326.75,0.00,212916.61,1076582.84,759790.26,979379.12
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,180802.69,136228.17,671924.30,0.00,261407.72,1076582.84,753204.13,980663.67
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,158844.23,139740.27,611959.55,0.00,230857.63,1076582.84,745933.31,981998.82
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,83426.20,158676.45,388409.00,0.00,121860.34,1076582.84,737635.55,983256.42
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,67152.63,167564.63,341649.31,0.00,98584.84,1076582.84,729250.14,984481.02
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,92167.20,70150.34,340964.94,0.00,135991.15,1076582.84,721566.42,985673.90
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,71191.87,73808.23,284151.57,0.00,105572.73,1076582.84,713690.25,986836.27
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8119.19,104232.77,52494.91,0.00,12101.00,1076582.84,704832.90,987969.29
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,2388.68,122367.29,13978.21,0.00,3578.31,1076582.84,696004.36,989084.90
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,1076582.84,0.00,0.00
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,1076582.84,0.00,0.00
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,1076582.84,0.00,0.00
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,1076582.84,0.00,0.00
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,1076582.84,0.00,0.00
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,1076582.84,0.00,0.00
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,1076582.84,0.00,0.00
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,1076582.84,0.00,0.00
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-02-05,0.000000,74767.55,0.00,74767.55,74767.55,74767.55,74767.55,74767.55,74767.55
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-05-05,0.245902,277715.84,203087.20,1067180.66,0.00,279104.69,279104.69,279104.69,279104.69
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,365603.06,304941.28,1470917.56,0.00,369300.47,369300.47,324698.16,324698.16
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,377481.69,427008.63,1644373.75,0.00,383270.99,383270.99,344646.88,344646.88
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,440264.56,494508.69,1815868.88,0.00,449242.99,449242.99,370603.29,370603.29
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,569322.63,456615.78,2285723.88,0.00,583771.84,583771.84,411913.60,411913.60
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,615047.19,509847.53,2392982.28,0.00,633934.86,633934.86,449990.89,449990.89
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,583391.69,583469.31,2528048.66,0.00,604317.02,633934.86,471965.19,476182.44
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,593017.38,615246.31,2665690.00,0.00,617347.37,633934.86,490085.80,495844.89
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,736868.56,535923.88,2889452.19,0.00,770947.12,770947.12,521212.97,526333.79
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,754228.81,573426.56,3089006.50,0.00,793069.67,793069.67,548336.18,552946.09
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,708134.13,646078.00,2956823.63,0.00,748337.29,793069.67,566480.11,574729.90
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,710115.81,673560.56,3054733.06,0.00,754238.32,793069.67,582253.85,593072.83
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,834788.25,588442.25,3378476.63,0.00,891057.08,891057.08,605705.37,615702.72
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,844394.44,617261.38,3391726.25,0.00,905833.25,905833.25,627107.87,636392.30
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,780328.19,672744.19,3165355.91,0.00,841352.10,905833.25,641515.10,654511.33
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,789628.94,710513.94,3323412.75,0.00,855699.18,905833.25,654997.60,670331.59
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,902677.25,621906.69,3612830.13,0.00,983060.70,983060.70,673997.40,688443.31
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,902682.13,648602.25,3649435.67,0.00,988052.89,988052.89,691550.92,705189.41
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,838714.94,704910.38,3598085.25,0.00,922693.05,988052.89,703786.29,720162.63
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,844402.19,736681.38,3637901.88,0.00,933662.10,988052.89,715354.33,733643.66
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,943206.63,648892.19,3843332.06,0.00,1048028.51,1048028.51,730822.73,748261.66
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,942071.44,680961.50,3951448.56,0.00,1052077.16,1052077.16,745555.53,762194.71
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,861068.13,716703.13,3679507.38,0.00,966493.23,1052077.16,755243.50,774905.85
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,856088.38,738684.50,3716147.00,0.00,965884.48,1052077.16,764276.06,786791.33
