#TradeId,Factor,Up/Down,Base NPV,ShiftSize_1,ShiftSize_2,Scenario NPV,Difference
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-1M/9/5Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-1M/10/7Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-1M/11/10Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-1M/12/15Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-1M/13/20Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-1M/14/25Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-1M/15/30Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-3M/0/2W,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-3M/1/1M,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-3M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-3M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-3M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-3M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-3M/6/2Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-3M/7/3Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-3M/8/4Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-3M/9/5Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-3M/10/7Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-3M/11/10Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-3M/12/15Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-3M/13/20Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-3M/14/25Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-3M/15/30Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-6M/0/2W,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-6M/1/1M,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768293.42,144.16
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767815.85,621.74
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768329.56,108.03
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769288.12,-850.54
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-6M/6/2Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-6M/7/3Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-6M/8/4Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-6M/9/5Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-6M/10/7Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-6M/11/10Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-6M/12/15Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-6M/13/20Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-6M/14/25Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/3/6M:IndexCurve/EUR-EURIBOR-6M/15/30Y,Cross,-2768437.58,0.000100,0.000100,-2768304.65,132.93
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:DiscountCurve/EUR/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2768433.44,4.14
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:DiscountCurve/EUR/6/2Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:DiscountCurve/EUR/7/3Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:DiscountCurve/EUR/8/4Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:DiscountCurve/EUR/9/5Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:DiscountCurve/EUR/10/7Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:DiscountCurve/EUR/11/10Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:DiscountCurve/EUR/12/15Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:DiscountCurve/EUR/13/20Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:DiscountCurve/EUR/14/25Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:DiscountCurve/EUR/15/30Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EONIA/0/2W,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EONIA/1/1M,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EONIA/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768442.13,-4.55
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EONIA/3/6M,Cross,-2768437.58,0.000100,0.000100,-2768569.34,-131.75
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EONIA/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768379.07,58.52
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EONIA/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2767493.40,944.18
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EONIA/6/2Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EONIA/7/3Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EONIA/8/4Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EONIA/9/5Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EONIA/10/7Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EONIA/11/10Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EONIA/12/15Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EONIA/13/20Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EONIA/14/25Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EONIA/15/30Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-1M/0/2W,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-1M/1/1M,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-1M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-1M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-1M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-1M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-1M/6/2Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-1M/7/3Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-1M/8/4Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-1M/9/5Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-1M/10/7Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-1M/11/10Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-1M/12/15Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-1M/13/20Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-1M/14/25Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-1M/15/30Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-3M/0/2W,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-3M/1/1M,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-3M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-3M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-3M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-3M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-3M/6/2Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-3M/7/3Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-3M/8/4Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-3M/9/5Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-3M/10/7Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-3M/11/10Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-3M/12/15Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-3M/13/20Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-3M/14/25Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-3M/15/30Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-6M/0/2W,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-6M/1/1M,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.25,11.33
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.68,488.90
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.39,-24.80
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769420.95,-983.37
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-6M/6/2Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-6M/7/3Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-6M/8/4Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-6M/9/5Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-6M/10/7Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-6M/11/10Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-6M/12/15Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-6M/13/20Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-6M/14/25Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/4/9M:IndexCurve/EUR-EURIBOR-6M/15/30Y,Cross,-2768437.58,0.000100,0.000100,-2768437.48,0.10
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:DiscountCurve/EUR/6/2Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:DiscountCurve/EUR/7/3Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:DiscountCurve/EUR/8/4Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:DiscountCurve/EUR/9/5Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:DiscountCurve/EUR/10/7Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:DiscountCurve/EUR/11/10Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:DiscountCurve/EUR/12/15Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:DiscountCurve/EUR/13/20Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:DiscountCurve/EUR/14/25Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:DiscountCurve/EUR/15/30Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EONIA/0/2W,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EONIA/1/1M,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EONIA/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768438.19,-0.61
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EONIA/3/6M,Cross,-2768437.58,0.000100,0.000100,-2768565.36,-127.77
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EONIA/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768375.14,62.44
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EONIA/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2767489.55,948.03
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EONIA/6/2Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EONIA/7/3Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EONIA/8/4Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EONIA/9/5Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EONIA/10/7Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EONIA/11/10Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EONIA/12/15Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EONIA/13/20Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EONIA/14/25Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EONIA/15/30Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EURIBOR-1M/0/2W,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EURIBOR-1M/1/1M,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EURIBOR-1M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EURIBOR-1M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EURIBOR-1M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EURIBOR-1M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EURIBOR-1M/6/2Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EURIBOR-1M/7/3Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EURIBOR-1M/8/4Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EURIBOR-1M/9/5Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EURIBOR-1M/10/7Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EURIBOR-1M/11/10Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EURIBOR-1M/12/15Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EURIBOR-1M/13/20Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EURIBOR-1M/14/25Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EURIBOR-1M/15/30Y,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
EqSwap_STOXX_decomp,DiscountCurve/EUR/5/1Y:IndexCurve/EUR-EURIBOR-3M/0/2W,Cross,-2768437.58,0.000100,0.000100,-2768433.55,4.04
