#Type,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,235600.88,255965.75,985984.97,0.00,329749.20,979337.34,743218.85,900363.84
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,213251.95,257192.73,904798.97,0.00,300014.58,979337.34,736518.10,901557.83
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,249454.17,169422.39,956503.78,0.00,352627.02,979337.34,731211.78,902632.93
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,225119.22,176607.63,992040.13,0.00,319839.52,979337.34,725285.43,903737.96
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,149090.06,197944.08,646236.55,0.00,212917.19,979337.34,717853.03,904834.60
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,134042.23,206366.41,589409.69,0.00,192386.49,979337.34,710576.09,905866.35
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,170998.36,121433.77,578888.53,0.00,246617.67,979337.34,704444.88,906837.27
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,153746.17,131009.14,580704.60,0.00,222884.07,979337.34,697741.77,907846.44
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,77080.32,145983.16,357122.25,0.00,112302.42,979337.34,689957.70,908796.99
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,60976.34,157628.72,320661.85,0.00,89284.87,979337.34,682075.87,909722.60
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,84254.64,57836.77,341868.03,0.00,123988.46,979337.34,674847.68,910624.23
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,63856.15,62272.96,306095.59,0.00,94441.10,979337.34,667426.53,911502.81
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8139.06,100891.91,70254.06,0.00,12097.73,979337.34,659153.21,912359.20
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,2576.91,120463.50,11724.26,0.00,3849.67,979337.34,650903.17,913202.43
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,979337.34,0.00,0.00
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,979337.34,0.00,0.00
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,979337.34,0.00,0.00
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,979337.34,0.00,0.00
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,979337.34,0.00,0.00
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,979337.34,0.00,0.00
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,979337.34,0.00,0.00
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,979337.34,0.00,0.00
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-02-05,0.000000,78256.45,0.00,78256.45,78256.45,78256.45,78256.45,78256.45,78256.45
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-05-05,0.245902,277416.59,189723.27,1045904.00,0.00,278803.93,278803.93,278803.93,278803.93
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,354533.28,270104.78,1260361.00,0.00,358118.75,358118.75,318897.14,318897.14
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,376854.34,385105.78,1623422.50,0.00,382634.00,382634.00,340604.62,340604.62
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,485286.41,502842.53,1713605.97,0.00,495183.14,495183.14,378964.59,378964.59
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,640812.00,453290.13,2430432.50,0.00,657095.57,657095.57,432864.09,432864.09
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,673575.50,497359.44,2342592.00,0.00,694304.04,694304.04,477701.80,477701.80
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,601022.81,535869.81,2276142.56,0.00,622638.97,694304.04,498339.22,508543.52
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,632831.75,564154.31,2347078.13,0.00,658877.58,694304.04,518348.91,531696.93
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,756107.94,474643.19,2631543.69,0.00,791199.90,791199.90,548588.31,560457.00
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,777458.00,519102.19,2915789.59,0.00,817648.34,817648.34,575432.50,586117.04
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,726479.88,570185.94,3026152.50,0.00,767892.44,817648.34,592892.30,607121.37
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,677814.13,573539.50,2682653.75,0.00,720109.64,817648.34,603579.95,624807.94
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,767680.75,452569.31,2966929.63,0.00,819656.46,819656.46,619989.50,639605.37
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,773677.75,497878.72,3001049.00,0.00,830230.29,830230.29,634982.04,653199.07
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,710520.19,607295.13,2737317.91,0.00,766348.18,830230.29,643815.99,665103.85
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,726701.44,673645.00,2778103.69,0.00,787801.86,830230.29,652879.64,675498.26
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,799182.00,532972.88,2533561.83,0.00,870702.58,870702.58,665494.87,686803.53
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,802214.13,530146.44,2580832.06,0.00,878467.44,878467.44,677398.56,697516.21
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,756425.50,609958.19,3027518.59,0.00,832554.58,878467.44,685611.65,707094.76
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,737693.94,620522.19,2937691.20,0.00,816082.35,878467.44,692177.32,715718.74
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,879383.38,579394.44,3234099.16,0.00,977631.35,977631.35,705450.12,727896.94
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,851012.63,605350.81,3064994.88,0.00,950920.26,977631.35,716707.44,739349.81
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,756161.25,610527.25,2918531.13,0.00,849246.37,977631.35,722519.18,749798.29
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,759172.56,641064.75,2719545.81,0.00,857075.49,977631.35,728289.13,759568.08
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,848284.94,542298.50,3160137.63,0.00,962301.96,977631.35,737222.11,767892.21
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,839917.06,559825.69,2865063.41,0.00,957672.96,977631.35,745775.75,776030.22
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,765011.13,617067.25,2898870.56,0.00,876814.73,977631.35,750772.58,783717.76
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,759427.19,635086.00,3015627.63,0.00,874809.37,977631.35,755188.43,790621.31
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,810185.81,553523.06,3078652.06,0.00,937836.17,977631.35,761267.26,796845.32
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-08-07,7.501632,811339.38,559093.81,3101179.13,0.00,944069.98,977631.35,767542.95,803051.78
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-11-06,7.750947,760765.38,607002.38,2884426.50,0.00,889691.69,977631.35,771471.96,808667.27
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-02-05,8.000000,790904.13,648814.13,2854612.25,0.00,929607.93,977631.35,776394.99,813927.39
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-05-06,8.248634,829248.75,549998.31,3160073.75,0.00,979597.96,979597.96,782520.02,818921.11
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-08-05,8.497268,789507.63,525078.56,2689452.69,0.00,937359.99,979597.96,787050.71,823622.58
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-11-05,8.748634,746534.63,557386.00,2781770.88,0.00,890863.48,979597.96,790033.46,828104.08
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-02-05,9.000262,726347.56,553948.00,3055110.56,0.00,871197.81,979597.96,792302.65,832339.52
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-05-05,9.244098,797567.44,459186.97,3286396.66,0.00,961344.04,979597.96,796761.52,836223.82
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,793855.44,487854.34,3312993.00,0.00,961754.26,979597.96,801140.90,840029.38
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,689146.06,501183.69,2795005.81,0.00,839160.92,979597.96,802123.97,843638.14
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,665583.44,528704.25,2936661.63,0.00,814606.29,979597.96,802438.58,847064.98
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,732000.88,449675.75,3177975.13,0.00,900318.01,979597.96,804768.36,850219.60
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,742772.44,496815.56,3019080.00,0.00,918229.70,979597.96,807493.02,853326.50
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,671337.31,524400.44,2828416.77,0.00,834156.57,979597.96,808118.31,856287.67
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,672998.19,528120.94,3073121.69,0.00,840488.71,979597.96,808860.03,859113.14
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,731018.00,440330.78,3188521.94,0.00,917455.85,979597.96,811215.00,861725.94
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,686800.25,444972.38,2818046.38,0.00,866360.73,979597.96,812424.08,864310.30
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,592893.06,471374.78,2176953.81,0.00,751719.63,979597.96,811121.68,866783.77
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,586263.19,492556.91,2168746.88,0.00,747190.61,979597.96,809751.74,869201.19
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,648423.19,401053.06,2416421.50,0.00,830447.80,979597.96,810158.09,871368.73
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,625864.44,412902.13,2492898.50,0.00,805737.03,979597.96,810067.27,873591.97
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,532768.75,432496.63,2156184.31,0.00,689348.68,979597.96,807713.43,875658.94
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,510401.56,434535.41,2049181.00,0.00,663742.02,979597.96,804957.03,877648.90
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,557283.75,344833.94,2084738.94,0.00,728367.99,979597.96,803515.87,879567.25
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,523572.63,352650.03,1831718.00,0.00,687762.55,979597.96,801377.98,881414.75
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,448112.81,379723.97,1723457.00,0.00,591610.80,979597.96,797573.99,883195.24
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,430920.59,391091.00,1756836.38,0.00,571817.12,979597.96,793509.56,884930.84
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,480428.31,299453.47,1766380.31,0.00,640695.37,979597.96,790864.74,886569.28
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,469594.09,321368.69,1833743.69,0.00,629408.73,979597.96,788087.91,888169.25
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,380029.34,350606.59,1433302.00,0.00,511962.84,979597.96,783368.78,889731.81
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,359344.63,366091.22,1345441.50,0.00,486568.08,979597.96,778381.53,891241.87
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,402584.97,270616.19,1485143.38,0.00,547808.92,979597.96,774693.43,892655.16
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,380695.88,285868.91,1427137.06,0.00,520668.03,979597.96,770561.55,894069.34
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,304213.00,312418.41,1271454.28,0.00,418188.15,979597.96,764921.70,895438.25
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,288273.69,313869.53,1211080.78,0.00,398299.82,979597.96,759152.16,896762.68
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,331990.38,227387.81,1350615.81,0.00,460992.35,979597.96,754639.14,898016.49
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,309352.25,233953.09,1200290.44,0.00,431750.38,979597.96,749719.34,899259.53
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,235316.42,255515.06,985213.44,0.00,330097.97,979597.96,743421.60,900465.26
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,212926.06,256700.23,903922.13,0.00,300247.00,979597.96,736721.30,901661.66
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,249134.73,169103.67,955579.31,0.00,353000.37,979597.96,731417.32,902738.93
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,224809.05,176295.42,990726.63,0.00,320159.11,979597.96,725492.62,903846.19
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,148885.52,197563.56,645215.17,0.00,213139.43,979597.96,718060.44,904945.04
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,133831.27,205978.67,588578.25,0.00,192555.55,979597.96,710782.97,905978.87
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,170775.50,121205.21,577957.09,0.00,246910.23,979597.96,704652.89,906951.75
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,153504.69,130761.03,579449.01,0.00,223097.35,979597.96,697949.86,907962.95
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,76983.06,145703.59,356995.53,0.00,112448.88,979597.96,690164.96,908915.42
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,60864.05,157330.98,319888.57,0.00,89352.76,979597.96,682281.30,909842.89
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,84149.93,57729.99,341080.88,0.00,124161.80,979597.96,675052.70,910746.34
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,63740.45,62154.68,305377.40,0.00,94522.78,979597.96,667629.98,911626.69
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8127.97,100693.23,70283.51,0.00,12114.08,979597.96,659354.29,912484.80
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,2567.40,120266.41,11611.48,0.00,3846.04,979597.96,651101.68,913329.73
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,979597.96,0.00,0.00
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,979597.96,0.00,0.00
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,979597.96,0.00,0.00
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,979597.96,0.00,0.00
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,979597.96,0.00,0.00
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,979597.96,0.00,0.00
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,979597.96,0.00,0.00
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,979597.96,0.00,0.00
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-02-05,0.000000,78242.63,0.00,78242.63,78242.63,78242.63,78242.63,78242.63,78242.63
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-05-05,0.245902,277495.31,189826.66,1046170.63,0.00,278883.05,278883.05,278883.05,278883.05
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,354665.94,270264.38,1261208.16,0.00,358252.73,358252.73,319003.99,319003.99
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,377040.22,385294.91,1624138.81,0.00,382822.74,382822.74,340739.36,340739.36
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,485524.19,503087.66,1714110.47,0.00,495425.59,495425.59,379126.06,379126.06
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,641077.69,453561.47,2431683.38,0.00,657347.99,657347.99,433043.18,433043.18
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,673865.56,497651.69,2343304.75,0.00,694559.45,694559.45,477893.99,477893.99
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,601285.88,536145.63,2277762.31,0.00,622852.99,694559.45,498534.51,508744.70
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,633154.75,564484.50,2348435.00,0.00,659131.46,694559.45,518551.51,531904.88
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,756448.88,474993.63,2633534.38,0.00,791432.98,791432.98,548794.29,560667.73
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,777821.69,519478.75,2918489.53,0.00,817877.51,817877.51,575640.79,586329.62
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,726845.75,570572.13,3027343.06,0.00,768111.27,817877.51,593101.55,607335.45
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,678163.50,573924.81,2684749.63,0.00,720300.70,817877.51,603787.67,625023.28
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,768024.75,452925.28,2969080.63,0.00,819793.43,819793.43,620191.84,639814.76
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,774033.44,498255.44,3002626.25,0.00,830352.74,830352.74,635178.68,653402.26
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,710854.25,607697.06,2738049.53,0.00,766445.10,830352.74,644005.92,665301.61
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,727062.75,674081.38,2780563.63,0.00,787897.95,830352.74,653063.67,675691.28
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,799606.06,533437.31,2534071.59,0.00,870810.98,870810.98,665674.52,686991.65
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,802635.00,530589.06,2582008.13,0.00,878543.82,878543.82,677572.44,697698.09
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,756821.69,610418.00,3028618.66,0.00,832600.02,878543.82,685778.73,707271.05
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,738134.13,621024.88,2938484.67,0.00,816160.67,878543.82,692339.94,715890.01
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,879848.81,579880.69,3235168.28,0.00,977629.49,977629.49,705605.09,728060.15
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,851488.13,605863.63,3066829.75,0.00,950916.44,977629.49,716855.12,739505.46
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,756597.38,611048.50,2920766.75,0.00,849231.55,977629.49,722659.74,749947.03
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,759636.94,641599.50,2722244.63,0.00,857062.80,977629.49,728423.12,759710.36
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,848801.44,542824.06,3163252.63,0.00,962256.34,977629.49,737349.24,768028.99
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,840503.63,560420.38,2865877.84,0.00,957683.03,977629.49,745898.33,776161.62
